#
# Results on Fri, 26 Jul 2024 11:39:16 GMT
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1721993956,0f45b67869d0055beb57655731890dc1,PennController,1,0,tcle,NULL,PennController,0,_Trial_,Start,1721993362207,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,1,0,tcle,NULL,PennController,0,_Trial_,End,1721993374719,NULL
# 13. ParticipantID.
# 14. Comments.
1721993956,0f45b67869d0055beb57655731890dc1,PennController,2,0,welcomescreen,NULL,PennController,1,_Trial_,Start,1721993374721,X125,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,2,0,welcomescreen,NULL,PennController,1,_Trial_,End,1721993382883,X125,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,3,0,questionnaire,NULL,PennController,2,_Trial_,Start,1721993382885,X125,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,3,0,questionnaire,NULL,TextInput,idadeResposta,First,,1721993384898,X125,2
1721993956,0f45b67869d0055beb57655731890dc1,PennController,3,0,questionnaire,NULL,Scale,escolaridadeResposta,Choice,<p style=font-size:20>Ensino superior completo</p>,1721993404399,X125,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,3,0,questionnaire,NULL,Scale,proficiênciaResposta,Choice,<p style=font-size:20>B1</p>,1721993416964,X125,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,3,0,questionnaire,NULL,Scale,naturalidadeResposta,Choice,<p style=font-size:20>Brasileiro</p>,1721993425265,X125,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,3,0,questionnaire,NULL,Scale,línguaResposta,Choice,<p style=font-size:20>Português do Brasil</p>,1721993428415,X125,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,3,0,questionnaire,NULL,Scale,inglêsResposta,Choice,<p style=font-size:20>Sim</p>,1721993434214,X125,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,3,0,questionnaire,NULL,Scale,tempoResposta,Choice,<p style=font-size:20>Mais de 8 anos</p>,1721993438914,X125,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,3,0,questionnaire,NULL,Scale,morouResposta,Choice,<p style=font-size:20>Não</p>,1721993444831,X125,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,3,0,questionnaire,NULL,Scale,letrasResposta,Choice,<p style=font-size:20>Sim</p>,1721993448014,X125,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,3,0,questionnaire,NULL,TextInput,idadeResposta,Final,25,1721993449748,X125,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,3,0,questionnaire,NULL,PennController,2,_Trial_,End,1721993449750,X125,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,4,0,instructions1,NULL,PennController,3,_Trial_,Start,1721993449752,X125,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,4,0,instructions1,NULL,PennController,3,_Trial_,End,1721993498730,X125,NULL
# 14. group.
# 15. item.
# 16. sentence.
# 17. lexicon.
# 18. noun.
# 19. condition.
# 20. Comments.
1721993956,0f45b67869d0055beb57655731890dc1,PennController,5,0,practice,NULL,PennController,6,_Trial_,Start,1721993498732,X125,NA,1,O motorista entregou trigo na fazenda.,NA,NA,NA,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,5,0,practice,NULL,Text,sentence,Print,NA,1721993498733,X125,NA,1,O motorista entregou trigo na fazenda.,NA,NA,NA,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,5,0,practice,NULL,Button,Julgar,Click,Click,1721993501745,X125,NA,1,O motorista entregou trigo na fazenda.,NA,NA,NA,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,5,0,practice,NULL,Scale,respostapractice,Choice,5,1721993504528,X125,NA,1,O motorista entregou trigo na fazenda.,NA,NA,NA,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,5,0,practice,NULL,PennController,6,_Trial_,End,1721993511513,X125,NA,1,O motorista entregou trigo na fazenda.,NA,NA,NA,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,6,0,practice,NULL,PennController,7,_Trial_,Start,1721993511514,X125,NA,2,Jessica destruiu seu vermelho livro.,NA,NA,NA,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,6,0,practice,NULL,Text,sentence,Print,NA,1721993511515,X125,NA,2,Jessica destruiu seu vermelho livro.,NA,NA,NA,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,6,0,practice,NULL,Button,Julgar,Click,Click,1721993514945,X125,NA,2,Jessica destruiu seu vermelho livro.,NA,NA,NA,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,6,0,practice,NULL,Scale,respostapractice,Choice,5,1721993518828,X125,NA,2,Jessica destruiu seu vermelho livro.,NA,NA,NA,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,6,0,practice,NULL,PennController,7,_Trial_,End,1721993520379,X125,NA,2,Jessica destruiu seu vermelho livro.,NA,NA,NA,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,7,0,practice,NULL,Text,sentence,Print,NA,1721993520381,X125,NA,3,Tonny juntou o lego de sua irmã do chão.,NA,NA,NA,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,7,0,practice,NULL,PennController,8,_Trial_,Start,1721993520381,X125,NA,3,Tonny juntou o lego de sua irmã do chão.,NA,NA,NA,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,7,0,practice,NULL,Button,Julgar,Click,Click,1721993524045,X125,NA,3,Tonny juntou o lego de sua irmã do chão.,NA,NA,NA,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,7,0,practice,NULL,Scale,respostapractice,Choice,5,1721993525728,X125,NA,3,Tonny juntou o lego de sua irmã do chão.,NA,NA,NA,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,7,0,practice,NULL,PennController,8,_Trial_,End,1721993529713,X125,NA,3,Tonny juntou o lego de sua irmã do chão.,NA,NA,NA,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,8,0,practice,NULL,PennController,9,_Trial_,Start,1721993529714,X125,NA,4,O arquiteto construiu a sua mãe casa. ,NA,NA,NA,NULL
1721993956,0f45b67869d0055beb57655731890dc1,PennController,8,0,practice,NULL,Text,sentence,Print,NA,1721993529715,X125,NA,4,O arquiteto construiu a sua mãe casa. ,NA,NA,NA,NULL
